"id","price","room_type"
9819545,NA,"Private room"
9819589,NA,"Entire home/apt"
861323064956564224,621,"Entire home/apt"
7500228,NA,"Private room"
12114628,NA,"Entire home/apt"
13094690,NA,"Private room"
12133132,NA,"Private room"
9857920,NA,"Entire home/apt"
12145887,NA,"Private room"
9862913,NA,"Private room"
13102116,NA,"Entire home/apt"
7547439,NA,"Private room"
1137833103701536256,138,"Private room"
39179129,NA,"Entire home/apt"
1115238121412577280,410,"Entire home/apt"
683756499047497216,612,"Entire home/apt"
1131850403606204032,130,"Entire home/apt"
1067182484672957824,499,"Entire home/apt"
7632182,NA,"Private room"
2607583,100,"Entire home/apt"
974125072212125440,600,"Entire home/apt"
7652936,NA,"Entire home/apt"
654236650153476608,NA,"Entire home/apt"
846854,380,"Entire home/apt"
800605709572753664,274,"Entire home/apt"
45904558,109,"Private room"
1018994351772627712,330,"Entire home/apt"
969626917135027840,618,"Entire home/apt"
1127770,130,"Private room"
555084121436227712,168,"Entire home/apt"
581112082582157696,NA,"Private room"
912598957771766144,260,"Entire home/apt"
7733651,NA,"Entire home/apt"
7851047,NA,"Entire home/apt"
36108534,180,"Entire home/apt"
565233874502784832,499,"Entire home/apt"
7843604,NA,"Entire home/apt"
7835470,NA,"Entire home/apt"
1141353184138318976,138,"Private room"
45581221,348,"Entire home/apt"
52812917,NA,"Entire home/apt"
1047194632899116032,199,"Entire home/apt"
7894907,NA,"Entire home/apt"
18599352,125,"Entire home/apt"
7901928,NA,"Private room"
39244920,NA,"Entire home/apt"
1111667865312639616,10,"Hotel room"
45785189,1500,"Entire home/apt"
12300734,NA,"Private room"
7734176,NA,"Entire home/apt"
45286583,122,"Private room"
57297,292,"Private room"
54071410,400,"Entire home/apt"
39859862,438,"Private room"
1142821407662262272,149,"Entire home/apt"
1189608306724069632,234,"Entire home/apt"
828004106874578304,100,"Private room"
9995513,NA,"Private room"
1038693433297229440,150,"Private room"
51662471,120,"Entire home/apt"
14028018,120,"Entire home/apt"
43269018,NA,"Entire home/apt"
1021816341440151168,129,"Private room"
9999220,NA,"Private room"
7810109,NA,"Entire home/apt"
45530812,315,"Entire home/apt"
13108191,340,"Entire home/apt"
934053688724269312,600,"Entire home/apt"
10010012,NA,"Entire home/apt"
1196497724931928832,200,"Entire home/apt"
2754179,116,"Entire home/apt"
10038633,NA,"Private room"
7801,325,"Entire home/apt"
850338,157,"Entire home/apt"
39626638,150,"Private room"
10053993,NA,"Entire home/apt"
7939788,NA,"Private room"
560746623203080704,119,"Entire home/apt"
19379952,475,"Entire home/apt"
21728670,100,"Private room"
46019862,205,"Entire home/apt"
7985537,NA,"Private room"
1152074221651701120,56,"Private room"
7987209,NA,"Hotel room"
12409217,125,"Entire home/apt"
7988259,NA,"Private room"
1100945393171794048,362,"Entire home/apt"
644996126447510016,150,"Entire home/apt"
12405814,NA,"Entire home/apt"
53311697,99,"Private room"
686133371271308160,NA,"Entire home/apt"
50991222,125,"Entire home/apt"
1213689867762090240,369,"Entire home/apt"
12006770,100,"Private room"
1183499411132775424,570,"Entire home/apt"
10148955,NA,"Entire home/apt"
24891549,120,"Private room"
1111666189502797440,10,"Hotel room"
10072750,NA,"Entire home/apt"
646234869189160832,250,"Entire home/apt"
10127534,NA,"Entire home/apt"
13182531,NA,"Entire home/apt"
45689231,287,"Entire home/apt"
13170106,NA,"Entire home/apt"
678710313922536064,130,"Private room"
13156982,NA,"Entire home/apt"
40971681,75,"Private room"
46262041,115,"Entire home/apt"
10161361,NA,"Private room"
39860936,385,"Private room"
8183217,NA,"Private room"
8183112,NA,"Entire home/apt"
5536844,NA,"Private room"
8266933,NA,"Private room"
12471447,NA,"Entire home/apt"
8293802,NA,"Entire home/apt"
10244876,NA,"Private room"
10247766,NA,"Private room"
10251768,NA,"Entire home/apt"
8326753,NA,"Private room"
235960,175,"Entire home/apt"
5672288,NA,"Entire home/apt"
8373265,NA,"Entire home/apt"
8388776,NA,"Entire home/apt"
13081306,120,"Entire home/apt"
12547481,NA,"Entire home/apt"
43688142,297,"Entire home/apt"
1010704786990165376,177,"Entire home/apt"
10359702,NA,"Private room"
10377445,NA,"Private room"
1009592864410933120,138,"Private room"
8468662,NA,"Entire home/apt"
8473532,NA,"Private room"
10386831,NA,"Private room"
12549290,NA,"Private room"
10390481,NA,"Entire home/apt"
12560110,NA,"Entire home/apt"
5804184,NA,"Private room"
5806829,NA,"Private room"
5826468,NA,"Entire home/apt"
15360687,185,"Entire home/apt"
12567993,NA,"Private room"
14963736,100,"Entire home/apt"
5897622,NA,"Entire home/apt"
10473730,NA,"Private room"
5861963,NA,"Entire home/apt"
1009597601673297408,138,"Private room"
9857854,254,"Entire home/apt"
23538486,414,"Entire home/apt"
10500222,NA,"Entire home/apt"
6002382,NA,"Private room"
10514166,NA,"Private room"
6028165,NA,"Entire home/apt"
8627973,NA,"Private room"
9486111,185,"Entire home/apt"
12649685,NA,"Entire home/apt"
10031902,139,"Entire home/apt"
6079079,NA,"Entire home/apt"
1226780451927503360,495,"Private room"
10544439,NA,"Private room"
8663101,NA,"Private room"
49906500,58,"Entire home/apt"
8665047,NA,"Entire home/apt"
48158801,NA,"Private room"
34343752,695,"Entire home/apt"
10568646,NA,"Entire home/apt"
8720923,NA,"Private room"
1197239116836336384,225,"Entire home/apt"
22125701,NA,"Private room"
23019746,NA,"Entire home/apt"
23024065,NA,"Entire home/apt"
781921444998908032,850,"Entire home/apt"
22312886,NA,"Entire home/apt"
578977880199483392,NA,"Entire home/apt"
970985894259455488,NA,"Entire home/apt"
976820446138859136,NA,"Private room"
801304229514196736,NA,"Entire home/apt"
6103146,NA,"Entire home/apt"
796409313475568512,142,"Private room"
12705303,NA,"Entire home/apt"
6169068,NA,"Entire home/apt"
54018489,165,"Entire home/apt"
12112190,100,"Entire home/apt"
976213593216792448,225,"Entire home/apt"
6169981,NA,"Entire home/apt"
6197119,NA,"Entire home/apt"
8799529,NA,"Entire home/apt"
8809578,NA,"Entire home/apt"
8825701,NA,"Entire home/apt"
52168525,368,"Private room"
1142696611253427456,NA,"Entire home/apt"
923197559312516608,56,"Entire home/apt"
6225501,NA,"Entire home/apt"
1145716883000400384,180,"Entire home/apt"
6262562,NA,"Private room"
8881765,NA,"Entire home/apt"
6276574,NA,"Entire home/apt"
1010710743342845440,347,"Entire home/apt"
6278513,NA,"Private room"
10686809,NA,"Entire home/apt"
6291454,NA,"Entire home/apt"
8901901,NA,"Entire home/apt"
6302460,NA,"Private room"
6304928,NA,"Entire home/apt"
8920794,NA,"Entire home/apt"
1010703830702570624,183,"Entire home/apt"
52916582,530,"Private room"
826173276386825088,169,"Entire home/apt"
1003733132314788480,170,"Entire home/apt"
582625019781248384,212,"Private room"
21148292,195,"Entire home/apt"
808833553841121792,470,"Entire home/apt"
1016164672026561536,144,"Entire home/apt"
7956593,NA,"Entire home/apt"
7966447,NA,"Private room"
8608841,NA,"Entire home/apt"
8642982,NA,"Private room"
6059556,NA,"Private room"
8648818,NA,"Private room"
1398234,217,"Entire home/apt"
8948898,NA,"Entire home/apt"
774836321544269440,NA,"Private room"
1167010238148291584,NA,"Entire home/apt"
6347713,NA,"Private room"
13510347,244,"Entire home/apt"
1075942303137960448,88,"Entire home/apt"
8973682,NA,"Private room"
1188448864912259840,405,"Entire home/apt"
45846335,100,"Entire home/apt"
815836848271656192,NA,"Private room"
8950064,NA,"Entire home/apt"
741353835748593536,NA,"Private room"
8990116,NA,"Entire home/apt"
10811875,NA,"Entire home/apt"
40090536,95,"Entire home/apt"
813700902189641472,636,"Entire home/apt"
10826734,NA,"Private room"
9030997,NA,"Entire home/apt"
10835801,NA,"Entire home/apt"
45904973,84,"Private room"
10849426,NA,"Shared room"
32102590,343,"Entire home/apt"
622356173587527168,100,"Hotel room"
9062257,NA,"Entire home/apt"
9063139,NA,"Private room"
13215481,NA,"Private room"
12734936,NA,"Private room"
9078632,NA,"Private room"
9087285,NA,"Entire home/apt"
6410814,NA,"Entire home/apt"
6428581,NA,"Private room"
1037668494420497408,352,"Entire home/apt"
13220720,NA,"Private room"
6370889,NA,"Private room"
6346496,NA,"Entire home/apt"
10919160,NA,"Entire home/apt"
9151677,NA,"Entire home/apt"
6506449,NA,"Entire home/apt"
957935036050907648,954,"Entire home/apt"
1006416060412152704,138,"Private room"
44288421,230,"Entire home/apt"
12760088,NA,"Private room"
12761563,NA,"Entire home/apt"
1137824054196052608,138,"Private room"
6515686,NA,"Private room"
10930279,NA,"Entire home/apt"
6539114,NA,"Private room"
47887075,NA,"Private room"
43105,170,"Entire home/apt"
12869930,150,"Entire home/apt"
9184982,NA,"Private room"
25264664,1100,"Entire home/apt"
6610244,NA,"Entire home/apt"
9247687,NA,"Private room"
9249597,NA,"Entire home/apt"
660468074010524288,542,"Entire home/apt"
11102591,NA,"Private room"
11100490,NA,"Entire home/apt"
9260951,NA,"Entire home/apt"
6494256,NA,"Private room"
801010874739650304,186,"Private room"
46104954,NA,"Private room"
27612876,112,"Private room"
457829,NA,"Entire home/apt"
9343313,NA,"Private room"
9343350,NA,"Entire home/apt"
11282348,NA,"Entire home/apt"
11282788,NA,"Entire home/apt"
9349950,NA,"Entire home/apt"
6713911,NA,"Entire home/apt"
6731170,NA,"Entire home/apt"
53174411,NA,"Entire home/apt"
11304836,NA,"Entire home/apt"
6743935,NA,"Entire home/apt"
2636532,145,"Entire home/apt"
6769535,NA,"Entire home/apt"
6779136,NA,"Entire home/apt"
40565556,285,"Entire home/apt"
9370538,NA,"Entire home/apt"
6804319,NA,"Entire home/apt"
9393610,NA,"Private room"
913100388817665280,599,"Entire home/apt"
6851685,NA,"Private room"
6851700,NA,"Private room"
9415828,NA,"Entire home/apt"
9424217,NA,"Private room"
11377777,NA,"Entire home/apt"
13276227,NA,"Private room"
10067936,NA,"Entire home/apt"
1163867106425109504,470,"Entire home/apt"
599991388795660288,410,"Private room"
8794495,NA,"Private room"
6198636,NA,"Entire home/apt"
6686140,NA,"Entire home/apt"
38996102,129,"Private room"
990544420615365888,333,"Entire home/apt"
11194693,NA,"Entire home/apt"
671019499077342592,175,"Private room"
235951,185,"Entire home/apt"
6862191,NA,"Entire home/apt"
9414019,NA,"Entire home/apt"
9447274,NA,"Entire home/apt"
1187369774603865344,650,"Entire home/apt"
795586908427360768,103,"Private room"
6926686,NA,"Private room"
2995209,114,"Entire home/apt"
1186283652746445824,334,"Entire home/apt"
827626876989604864,106,"Private room"
1155363801092917504,265,"Entire home/apt"
621161205437914880,389,"Entire home/apt"
12916189,NA,"Entire home/apt"
16413797,40,"Private room"
1087580351979698688,138,"Private room"
665194268205617920,337,"Entire home/apt"
11526684,NA,"Entire home/apt"
771817036951495168,250,"Entire home/apt"
6974801,NA,"Entire home/apt"
11546806,NA,"Private room"
6992973,NA,"Entire home/apt"
48246413,NA,"Entire home/apt"
9575809,NA,"Entire home/apt"
7024774,NA,"Entire home/apt"
980619691545527040,791,"Entire home/apt"
9580218,NA,"Private room"
9590866,NA,"Private room"
1207185584361908480,277,"Private room"
813700923615597696,546,"Entire home/apt"
16394488,NA,"Private room"
6799895,156,"Private room"
16403092,NA,"Entire home/apt"
16425205,NA,"Private room"
20605308,NA,"Entire home/apt"
692677118136223872,140,"Private room"
16462626,NA,"Entire home/apt"
11452204,125,"Entire home/apt"
20726517,NA,"Entire home/apt"
16557829,NA,"Private room"
20738991,NA,"Private room"
16528098,NA,"Entire home/apt"
16616853,NA,"Entire home/apt"
613107065263042432,NA,"Entire home/apt"
20770559,NA,"Private room"
1029490902663794432,374,"Entire home/apt"
16662770,NA,"Private room"
16719568,NA,"Entire home/apt"
11496968,NA,"Entire home/apt"
1217502811846938368,599,"Private room"
1087580640421984768,138,"Private room"
964981942801450112,119,"Private room"
9507521,NA,"Entire home/apt"
12914669,NA,"Private room"
12917422,NA,"Private room"
6988265,NA,"Entire home/apt"
1189812606516620544,334,"Entire home/apt"
7010681,NA,"Entire home/apt"
3068145,100,"Entire home/apt"
957968867778010752,280,"Entire home/apt"
7035051,NA,"Private room"
7036079,NA,"Entire home/apt"
7047076,NA,"Entire home/apt"
13275896,NA,"Private room"
10034817,165,"Entire home/apt"
54002531,178,"Entire home/apt"
23784779,300,"Entire home/apt"
728805194458923136,188,"Private room"
48243028,NA,"Entire home/apt"
7074961,NA,"Entire home/apt"
20506551,NA,"Private room"
20621540,NA,"Private room"
714528028978107136,495,"Private room"
1177567784657027840,2282,"Entire home/apt"
52374738,NA,"Entire home/apt"
16505722,NA,"Entire home/apt"
20679146,NA,"Private room"
29592296,387,"Entire home/apt"
20696496,NA,"Entire home/apt"
16534037,NA,"Private room"
890348069961375360,167,"Entire home/apt"
20698375,NA,"Entire home/apt"
20688624,NA,"Entire home/apt"
16542009,NA,"Private room"
16534588,NA,"Private room"
45176673,125,"Entire home/apt"
16987293,NA,"Entire home/apt"
21038471,NA,"Private room"
16987479,NA,"Entire home/apt"
21120183,NA,"Entire home/apt"
17130293,NA,"Private room"
17133664,NA,"Entire home/apt"
17134357,NA,"Private room"
1106768502180203648,175,"Entire home/apt"
51327110,175,"Entire home/apt"
11474011,170,"Entire home/apt"
801014523878814464,143,"Entire home/apt"
858708323647967488,180,"Entire home/apt"
17510449,NA,"Entire home/apt"
29149377,250,"Entire home/apt"
45330395,105,"Entire home/apt"
48316258,355,"Private room"
899998186405504512,160,"Private room"
20843601,NA,"Private room"
912119694048610944,370,"Entire home/apt"
20873362,NA,"Private room"
1.015892340778e+18,150,"Entire home/apt"
46191117,NA,"Private room"
15870454,125,"Entire home/apt"
943371238701435264,389,"Entire home/apt"
3605524,149,"Entire home/apt"
20917909,NA,"Private room"
16808464,NA,"Private room"
20919726,NA,"Private room"
16840727,NA,"Private room"
16846366,NA,"Entire home/apt"
29937451,119,"Entire home/apt"
976217039644226944,NA,"Private room"
16933481,NA,"Entire home/apt"
16897571,NA,"Private room"
1115302659617044480,693,"Entire home/apt"
16947113,NA,"Private room"
633115105120193792,538,"Entire home/apt"
17269342,NA,"Entire home/apt"
12431649,160,"Entire home/apt"
17367175,NA,"Private room"
17385865,NA,"Private room"
22076961,155,"Entire home/apt"
17513537,NA,"Entire home/apt"
17545775,NA,"Entire home/apt"
46432272,160,"Entire home/apt"
17617905,NA,"Entire home/apt"
17790958,NA,"Private room"
17808917,NA,"Private room"
38462360,282,"Private room"
53199638,NA,"Entire home/apt"
1093627832142540160,118,"Entire home/apt"
18826104,NA,"Private room"
13657030,NA,"Private room"
13658967,NA,"Private room"
13660249,NA,"Entire home/apt"
18842882,NA,"Entire home/apt"
13670109,NA,"Entire home/apt"
13667440,NA,"Private room"
776250907335139328,161,"Entire home/apt"
18908252,NA,"Shared room"
52009698,1587,"Entire home/apt"
18942156,NA,"Entire home/apt"
13712336,NA,"Private room"
13697770,NA,"Entire home/apt"
13729876,NA,"Entire home/apt"
18948184,NA,"Entire home/apt"
12007175,115,"Entire home/apt"
17679645,NA,"Private room"
17692964,NA,"Entire home/apt"
17746222,NA,"Private room"
17906420,NA,"Entire home/apt"
11372267,120,"Entire home/apt"
18073738,NA,"Private room"
533168,375,"Entire home/apt"
18094212,NA,"Entire home/apt"
18134537,NA,"Entire home/apt"
18139095,NA,"Entire home/apt"
18142309,NA,"Entire home/apt"
48295531,NA,"Private room"
18254317,NA,"Private room"
18326238,NA,"Private room"
1097697203605630336,138,"Entire home/apt"
13359798,NA,"Entire home/apt"
976934242941652992,NA,"Private room"
18375246,NA,"Private room"
18387744,NA,"Private room"
2847932,295,"Entire home/apt"
18407251,NA,"Entire home/apt"
13410478,NA,"Entire home/apt"
38097887,200,"Entire home/apt"
18459948,NA,"Entire home/apt"
1092933798132160384,NA,"Entire home/apt"
50542617,NA,"Entire home/apt"
18505594,NA,"Private room"
18544441,NA,"Private room"
13508285,NA,"Entire home/apt"
18587083,NA,"Private room"
45697861,120,"Entire home/apt"
18637270,NA,"Private room"
13546134,NA,"Entire home/apt"
18670480,NA,"Entire home/apt"
48321960,NA,"Private room"
13635848,NA,"Private room"
13632841,NA,"Entire home/apt"
48380142,NA,"Private room"
1099233228880778240,122,"Entire home/apt"
13651250,NA,"Entire home/apt"
20122197,105,"Entire home/apt"
48380889,NA,"Private room"
13843681,NA,"Entire home/apt"
13863230,NA,"Entire home/apt"
19080665,NA,"Private room"
863050698597928704,195,"Entire home/apt"
963880900259575552,170,"Entire home/apt"
19248045,NA,"Private room"
19250619,NA,"Entire home/apt"
14093225,NA,"Entire home/apt"
1111026721332530944,NA,"Private room"
1069721161305728256,160,"Entire home/apt"
48381921,NA,"Private room"
48382130,NA,"Private room"
14135904,NA,"Private room"
19315218,NA,"Private room"
14214315,NA,"Private room"
14218173,NA,"Entire home/apt"
700855290806384512,150,"Private room"
26953399,745,"Entire home/apt"
27528305,285,"Entire home/apt"
39861458,548,"Private room"
38529246,911,"Entire home/apt"
19032888,NA,"Private room"
6326681,170,"Entire home/apt"
21794,85,"Private room"
19049449,NA,"Private room"
975444455891776000,NA,"Entire home/apt"
48380680,NA,"Private room"
13864664,NA,"Entire home/apt"
19084168,NA,"Entire home/apt"
43410866,379,"Entire home/apt"
19094459,NA,"Entire home/apt"
19098568,NA,"Private room"
13891670,NA,"Private room"
13910111,NA,"Private room"
6799932,156,"Private room"
19122217,NA,"Entire home/apt"
50542216,NA,"Entire home/apt"
765223964875173632,130,"Entire home/apt"
48381288,NA,"Private room"
13941017,NA,"Entire home/apt"
20761404,110,"Entire home/apt"
19175650,NA,"Private room"
19176222,NA,"Private room"
19181881,NA,"Entire home/apt"
21248835,NA,"Private room"
14016202,NA,"Private room"
39861182,399,"Private room"
19194997,NA,"Private room"
824700906411010176,165,"Entire home/apt"
23859834,NA,"Private room"
22734514,NA,"Private room"
922205182778485376,446,"Entire home/apt"
902347488375525632,NA,"Entire home/apt"
50642735,NA,"Private room"
19504042,NA,"Entire home/apt"
39507366,199,"Entire home/apt"
14633324,NA,"Entire home/apt"
14648838,NA,"Entire home/apt"
48426005,NA,"Private room"
14744735,NA,"Private room"
19361969,NA,"Entire home/apt"
19360685,NA,"Entire home/apt"
19364266,NA,"Private room"
19388293,NA,"Entire home/apt"
19389911,NA,"Private room"
759551059688051072,NA,"Private room"
50614701,NA,"Entire home/apt"
14469737,NA,"Entire home/apt"
820269361113262336,375,"Entire home/apt"
14530298,NA,"Entire home/apt"
50630130,NA,"Private room"
46308328,NA,"Private room"
46310724,NA,"Private room"
48384100,NA,"Private room"
1186974047966323712,NA,"Entire home/apt"
26449881,449,"Entire home/apt"
14716155,NA,"Private room"
650125021376712832,115,"Entire home/apt"
48426539,NA,"Private room"
14783267,NA,"Entire home/apt"
14716403,NA,"Private room"
1017457157959208064,170,"Entire home/apt"
19621610,NA,"Entire home/apt"
14928089,NA,"Private room"
19622700,NA,"Private room"
1021888302400247424,54,"Private room"
14959195,NA,"Private room"
50645659,NA,"Private room"
14964655,NA,"Private room"
14963583,NA,"Private room"
48425681,NA,"Private room"
19679564,NA,"Entire home/apt"
736216304989788032,3600,"Entire home/apt"
18348512,60,"Private room"
15188621,NA,"Entire home/apt"
1164426977543444224,274,"Entire home/apt"
26743923,607,"Private room"
22754110,NA,"Entire home/apt"
585300,NA,"Private room"
23076968,NA,"Private room"
22371868,NA,"Entire home/apt"
15378469,NA,"Private room"
52169215,246,"Private room"
15399031,NA,"Entire home/apt"
19769328,NA,"Private room"
1090541906381461504,424,"Entire home/apt"
19811816,NA,"Entire home/apt"
19784119,NA,"Private room"
15606875,NA,"Entire home/apt"
15723889,NA,"Entire home/apt"
15739930,NA,"Private room"
1187648109285516288,2500,"Entire home/apt"
19873708,NA,"Private room"
19893872,NA,"Private room"
1036968899079873536,410,"Entire home/apt"
19922292,NA,"Entire home/apt"
33611809,170,"Entire home/apt"
15900336,NA,"Private room"
801004802797774720,224,"Private room"
966526373755872896,308,"Entire home/apt"
19981294,NA,"Private room"
714528356937191168,495,"Private room"
1174718247251405824,NA,"Entire home/apt"
16112663,NA,"Entire home/apt"
51265906,547,"Entire home/apt"
1053652465790968576,665,"Entire home/apt"
1108043063190418176,290,"Entire home/apt"
576650068700400384,1029,"Private room"
45530954,359,"Entire home/apt"
1.091221131419e+18,147,"Entire home/apt"
1164553675998388736,630,"Entire home/apt"
16226514,NA,"Private room"
1.188735689193e+18,NA,"Entire home/apt"
50634288,NA,"Private room"
48415866,NA,"Private room"
46332413,NA,"Entire home/apt"
46334036,NA,"Entire home/apt"
1008779929527637248,330,"Entire home/apt"
11243953,160,"Entire home/apt"
959488755369970432,217,"Entire home/apt"
15248135,NA,"Private room"
15238740,NA,"Private room"
19718993,NA,"Entire home/apt"
15450257,NA,"Entire home/apt"
53766143,120,"Entire home/apt"
46358642,NA,"Private room"
47706983,225,"Entire home/apt"
15470122,NA,"Entire home/apt"
22766296,170,"Entire home/apt"
862892208087487360,217,"Entire home/apt"
41507050,170,"Entire home/apt"
19828845,NA,"Entire home/apt"
43536394,NA,"Private room"
1029490519115427840,369,"Entire home/apt"
19857613,NA,"Entire home/apt"
35186258,210,"Entire home/apt"
39628233,250,"Entire home/apt"
19998416,NA,"Private room"
1192723874961256704,NA,"Private room"
45847112,150,"Entire home/apt"
19986637,NA,"Private room"
1192723703481458688,NA,"Entire home/apt"
37941349,280,"Entire home/apt"
16011595,NA,"Entire home/apt"
992758163619203584,226,"Entire home/apt"
20075580,NA,"Private room"
23107316,NA,"Entire home/apt"
20134851,NA,"Entire home/apt"
20153406,NA,"Entire home/apt"
20154271,NA,"Private room"
570119178313367616,423,"Entire home/apt"
915141416093788928,NA,"Entire home/apt"
686956328127294848,186,"Entire home/apt"
30767659,329,"Entire home/apt"
16353229,NA,"Entire home/apt"
21264068,NA,"Entire home/apt"
960986775414264832,120,"Private room"
16230640,NA,"Private room"
974106237995487104,627,"Entire home/apt"
16260117,NA,"Private room"
16271281,NA,"Entire home/apt"
20328568,NA,"Entire home/apt"
20390046,NA,"Private room"
16330110,NA,"Entire home/apt"
915408003829104384,NA,"Private room"
21967615,NA,"Entire home/apt"
49538059,105,"Entire home/apt"
1147174224210375936,150,"Private room"
1153922989441359360,171,"Entire home/apt"
23177964,NA,"Private room"
21263120,NA,"Entire home/apt"
21291783,NA,"Private room"
812891874403369472,199,"Entire home/apt"
21693657,NA,"Private room"
21851228,456,"Entire home/apt"
1218891471303123200,309,"Private room"
23427160,NA,"Entire home/apt"
969626098881522304,576,"Entire home/apt"
1876811,300,"Entire home/apt"
947651756626420096,NA,"Private room"
22734359,NA,"Private room"
53570786,NA,"Private room"
21963428,NA,"Private room"
22367196,NA,"Private room"
42195148,196,"Entire home/apt"
800622061064335616,668,"Entire home/apt"
26254270,NA,"Entire home/apt"
52607778,NA,"Private room"
1166112659901590016,479,"Entire home/apt"
25379703,NA,"Entire home/apt"
910269794490200448,260,"Entire home/apt"
26473275,NA,"Entire home/apt"
51714701,399,"Entire home/apt"
21764778,NA,"Entire home/apt"
21487004,NA,"Private room"
50767112,NA,"Private room"
21384941,NA,"Entire home/apt"
21460197,NA,"Private room"
21970259,NA,"Private room"
24269100,NA,"Private room"
53288377,NA,"Private room"
22188609,NA,"Private room"
51230660,89,"Private room"
23650259,NA,"Private room"
1164489212500246272,492,"Entire home/apt"
43652168,NA,"Entire home/apt"
53288479,NA,"Private room"
25226807,NA,"Entire home/apt"
777428711682463104,395,"Entire home/apt"
53288626,NA,"Private room"
25076765,NA,"Private room"
14006823,105,"Entire home/apt"
30066459,NA,"Entire home/apt"
1164612423343111168,657,"Entire home/apt"
29225417,NA,"Entire home/apt"
52593641,NA,"Private room"
27928809,NA,"Entire home/apt"
941212639695756800,164,"Entire home/apt"
28012942,NA,"Entire home/apt"
1012988420019348224,236,"Entire home/apt"
1156413929372688896,160,"Private room"
730806224413736320,1332,"Private room"
46062116,400,"Entire home/apt"
30089134,NA,"Entire home/apt"
26609429,NA,"Private room"
26632496,NA,"Private room"
35005373,410,"Entire home/apt"
731375908393497728,175,"Entire home/apt"
24653322,NA,"Entire home/apt"
25798995,NA,"Private room"
26812324,NA,"Entire home/apt"
1.217502258688e+18,589,"Private room"
28812837,NA,"Entire home/apt"
27489247,NA,"Entire home/apt"
1019483164293833344,406,"Entire home/apt"
1281257,289,"Entire home/apt"
25004276,NA,"Private room"
824322272943401472,130,"Entire home/apt"
29681004,NA,"Entire home/apt"
52862855,225,"Entire home/apt"
52570569,NA,"Entire home/apt"
28240916,NA,"Private room"
26590931,NA,"Entire home/apt"
52608288,NA,"Private room"
953374339819644800,120,"Private room"
846997594331753344,1594,"Entire home/apt"
18349549,500,"Entire home/apt"
43744465,75,"Private room"
28406990,NA,"Entire home/apt"
613979821327826176,NA,"Private room"
46543084,NA,"Private room"
48787946,NA,"Private room"
27088944,NA,"Entire home/apt"
29945781,NA,"Entire home/apt"
53571143,NA,"Private room"
27141191,NA,"Private room"
25944038,NA,"Private room"
25948697,NA,"Private room"
29631258,NA,"Private room"
29631729,NA,"Entire home/apt"
27203333,NA,"Private room"
28606263,NA,"Entire home/apt"
48810194,NA,"Private room"
29966192,NA,"Entire home/apt"
26025770,NA,"Entire home/apt"
41289512,490,"Entire home/apt"
46102949,185,"Entire home/apt"
51622613,120,"Entire home/apt"
813700036702759680,500,"Entire home/apt"
21706896,NA,"Private room"
896289975325622400,NA,"Entire home/apt"
13685807,299,"Entire home/apt"
54038661,300,"Entire home/apt"
837213410815312512,135,"Private room"
694928981372858880,650,"Entire home/apt"
48859165,NA,"Private room"
25138975,NA,"Entire home/apt"
26221423,NA,"Entire home/apt"
29828333,NA,"Entire home/apt"
42818093,160,"Entire home/apt"
22119195,160,"Entire home/apt"
53967245,184,"Entire home/apt"
30483899,NA,"Entire home/apt"
50197398,160,"Entire home/apt"
30373480,NA,"Entire home/apt"
53570387,NA,"Private room"
32165536,NA,"Entire home/apt"
32171104,NA,"Entire home/apt"
1038584688653893248,299,"Entire home/apt"
30514166,NA,"Private room"
30388552,305,"Entire home/apt"
30531163,NA,"Private room"
30586563,NA,"Entire home/apt"
53571249,NA,"Private room"
28838875,NA,"Entire home/apt"
27544905,NA,"Entire home/apt"
10721891,120,"Entire home/apt"
551784052089926912,304,"Entire home/apt"
29797971,NA,"Private room"
28989914,NA,"Private room"
29798872,NA,"Private room"
18179365,180,"Entire home/apt"
24326705,NA,"Entire home/apt"
25180572,NA,"Entire home/apt"
811561120935198464,134,"Entire home/apt"
21593310,49,"Private room"
32297005,NA,"Entire home/apt"
896682251904851584,NA,"Private room"
1100017091124262144,150,"Entire home/apt"
1131114026156037248,612,"Entire home/apt"
32338134,NA,"Entire home/apt"
714527856020761472,495,"Private room"
1081977194515794432,246,"Entire home/apt"
30589636,NA,"Entire home/apt"
30584470,NA,"Private room"
1178334038915821312,530,"Entire home/apt"
30701853,NA,"Private room"
35797866,115,"Private room"
843604153165005184,180,"Private room"
30705353,NA,"Entire home/apt"
35463466,NA,"Entire home/apt"
1152829134880423296,439,"Hotel room"
32531179,NA,"Entire home/apt"
34360431,NA,"Private room"
837568954273932032,90,"Hotel room"
33014255,NA,"Entire home/apt"
30929724,NA,"Entire home/apt"
30912652,NA,"Entire home/apt"
33035945,NA,"Private room"
4786030,NA,"Private room"
740581159062231040,900,"Entire home/apt"
35002311,NA,"Entire home/apt"
34384580,NA,"Entire home/apt"
1214087061549278976,320,"Entire home/apt"
34420423,NA,"Entire home/apt"
46676759,NA,"Private room"
18120404,60,"Private room"
1164448457121007360,160,"Private room"
859496187360678528,360,"Entire home/apt"
31058909,NA,"Entire home/apt"
35771605,NA,"Private room"
31087285,NA,"Entire home/apt"
690612818613543296,NA,"Entire home/apt"
35085042,NA,"Entire home/apt"
35080347,NA,"Entire home/apt"
35531992,NA,"Private room"
35096173,NA,"Private room"
21730105,NA,"Private room"
11552749,170,"Entire home/apt"
