"latitude","longitude","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","price","room_type","numb_dollar"
40.7261,-73.98855,"","East Village","Manhattan",NA,"Entire home/apt",NA
40.71893,-73.99049,"","Lower East Side","Manhattan",NA,"Entire home/apt",NA
40.74726,-73.98492,"Neighborhood highlights","Midtown","Manhattan",NA,"Shared room",NA
40.72681,-73.94418,"","Greenpoint","Brooklyn",NA,"Private room",NA
40.67994,-73.93139,"","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.77624,-73.91833,"","Ditmars Steinway","Queens",NA,"Private room",NA
40.59572,-73.97398,"","Gravesend","Brooklyn",NA,"Entire home/apt",NA
40.69651,-73.99478,"","Brooklyn Heights","Brooklyn",NA,"Entire home/apt",NA
40.7959,-73.93625,"","East Harlem","Manhattan",NA,"Private room",NA
40.70964,-73.90959,"","Ridgewood","Queens",NA,"Private room",NA
40.72291,-73.93734,"","Greenpoint","Brooklyn",NA,"Shared room",NA
40.69427,-73.91058,"","Bushwick","Brooklyn",NA,"Entire home/apt",NA
40.63751,-73.91044,"","Canarsie","Brooklyn",NA,"Shared room",NA
40.67486,-73.95961,"Neighborhood highlights","Crown Heights","Brooklyn",NA,"Private room",NA
40.70615,-73.92442,"","Bushwick","Brooklyn",NA,"Private room",NA
40.72694,-73.98259,"","East Village","Manhattan",NA,"Entire home/apt",NA
40.81566,-73.93921,"","Harlem","Manhattan",NA,"Entire home/apt",NA
40.72139,-73.98289,"","East Village","Manhattan",NA,"Private room",NA
40.61066,-74.00065,"","Bensonhurst","Brooklyn",NA,"Private room",NA
40.71817,-73.98528,"","Lower East Side","Manhattan",NA,"Private room",NA
40.73322,-74.00596,"","West Village","Manhattan",NA,"Entire home/apt",NA
40.7707,-73.92178,"Neighborhood highlights","Astoria","Queens",NA,"Entire home/apt",NA
40.73718,-74.0003,"","West Village","Manhattan",NA,"Entire home/apt",NA
40.80375,-73.94984,"","Harlem","Manhattan",NA,"Private room",NA
40.73134,-73.87188,"","Elmhurst","Queens",NA,"Private room",NA
40.7927,-73.9439,"","East Harlem","Manhattan",NA,"Private room",NA
40.63599,-73.89892,"Neighborhood highlights","Canarsie","Brooklyn",NA,"Private room",NA
40.66613,-73.85371,"","Howard Beach","Queens",NA,"Private room",NA
40.82773,-73.94484,"","Harlem","Manhattan",NA,"Private room",NA
40.76151,-73.99173,"","Hell's Kitchen","Manhattan",NA,"Private room",NA
40.68989,-73.90953,"","Bushwick","Brooklyn",NA,"Private room",NA
40.89173,-73.85882,"","Wakefield","Bronx",NA,"Private room",NA
40.7178,-73.9912,"","Lower East Side","Manhattan",NA,"Entire home/apt",NA
40.69854,-73.9303,"Neighborhood highlights","Bushwick","Brooklyn",NA,"Entire home/apt",NA
40.70724,-73.94157,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Private room",NA
40.80147,-73.96197,"","Upper West Side","Manhattan",NA,"Private room",NA
40.72047,-73.97699,"","East Village","Manhattan",NA,"Private room",NA
40.6017,-73.97552,"","Gravesend","Brooklyn",NA,"Entire home/apt",NA
40.80392,-73.96416,"","Morningside Heights","Manhattan",NA,"Private room",NA
40.72018,-73.95639,"","Williamsburg","Brooklyn",NA,"Private room",NA
40.68195,-73.99448,"Neighborhood highlights","Carroll Gardens","Brooklyn",NA,"Private room",NA
40.70731,-73.9085,"","Ridgewood","Queens",NA,"Private room",NA
40.74013,-74.00243,"","Chelsea","Manhattan",NA,"Entire home/apt",NA
40.67811,-73.91257,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.60035,-73.95979,"","Sheepshead Bay","Brooklyn",NA,"Entire home/apt",NA
40.6013,-73.97484,"","Gravesend","Brooklyn",NA,"Entire home/apt",NA
40.76387,-73.99578,"","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.63961,-74.01678,"","Sunset Park","Brooklyn",NA,"Private room",NA
40.68289,-73.99259,"","Carroll Gardens","Brooklyn",NA,"Entire home/apt",NA
40.84328,-73.93905,"","Washington Heights","Manhattan",NA,"Private room",NA
40.81465,-73.81808,"","Throgs Neck","Bronx",NA,"Private room",NA
40.75571,-73.86378,"Neighborhood highlights","Jackson Heights","Queens",NA,"Private room",NA
40.76454,-73.98953,"","Hell's Kitchen","Manhattan",NA,"Shared room",NA
40.65902,-73.95759,"","Prospect-Lefferts Gardens","Brooklyn",NA,"Private room",NA
40.7411,-73.89705,"Neighborhood highlights","Woodside","Queens",NA,"Private room",NA
40.76145,-73.97752,"","Midtown","Manhattan",NA,"Entire home/apt",NA
40.69608,-73.93293,"","Bushwick","Brooklyn",NA,"Private room",NA
40.8028,-73.9515,"","Harlem","Manhattan",NA,"Private room",NA
40.74643,-73.94631,"","Long Island City","Queens",NA,"Entire home/apt",NA
40.73203,-73.87308,"","Elmhurst","Queens",NA,"Private room",NA
40.67959,-73.96919,"","Prospect Heights","Brooklyn",NA,"Private room",NA
40.77015,-73.99171,"","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.77783,-73.95476,"","Upper East Side","Manhattan",NA,"Entire home/apt",NA
40.7684,-73.98938,"","Hell's Kitchen","Manhattan",NA,"Private room",NA
40.68116,-73.88142,"","Cypress Hills","Brooklyn",NA,"Private room",NA
40.70417,-73.98436,"","Vinegar Hill","Brooklyn",NA,"Private room",NA
40.68749,-73.93744,"","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.8436,-73.89071,"","Tremont","Bronx",NA,"Private room",NA
40.67723,-73.84103,"","Ozone Park","Queens",NA,"Private room",NA
40.68324,-73.99268,"","Carroll Gardens","Brooklyn",NA,"Entire home/apt",NA
40.76868,-73.86807,"","East Elmhurst","Queens",NA,"Private room",NA
40.62452,-73.9277,"","Flatlands","Brooklyn",NA,"Private room",NA
40.76365,-73.9757,"","Midtown","Manhattan",NA,"Entire home/apt",NA
40.58403,-74.08889,"","Dongan Hills","Staten Island",NA,"Entire home/apt",NA
40.74817,-73.98897,"","Chelsea","Manhattan",NA,"Entire home/apt",NA
40.70583,-74.00949,"","Financial District","Manhattan",NA,"Entire home/apt",NA
40.74777,-73.96979,"","Murray Hill","Manhattan",NA,"Entire home/apt",NA
40.76375,-73.96222,"","Upper East Side","Manhattan",NA,"Entire home/apt",NA
40.85995,-73.86234,"","Allerton","Bronx",59,"Entire home/apt",59
40.75834,-73.99581,"Neighborhood highlights","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.66211,-73.99433,"Neighborhood highlights","Sunset Park","Brooklyn",NA,"Private room",NA
40.79335,-73.94618,"","East Harlem","Manhattan",NA,"Private room",NA
40.6811,-73.92096,"","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.76366,-73.86133,"","East Elmhurst","Queens",NA,"Private room",NA
40.76273,-73.9752,"","Midtown","Manhattan",NA,"Entire home/apt",NA
40.76327,-73.97557,"","Midtown","Manhattan",NA,"Entire home/apt",NA
40.74381,-74.00559,"","Chelsea","Manhattan",NA,"Entire home/apt",NA
40.67696,-73.97745,"","Park Slope","Brooklyn",NA,"Entire home/apt",NA
40.60968,-73.95504,"","Sheepshead Bay","Brooklyn",NA,"Entire home/apt",NA
40.59937,-73.93294,"","Gerritsen Beach","Brooklyn",NA,"Private room",NA
40.67821,-73.90997,"","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.63819,-73.90988,"Neighborhood highlights","Canarsie","Brooklyn",NA,"Private room",NA
40.83304,-73.86906,"","Parkchester","Bronx",NA,"Entire home/apt",NA
40.66204,-73.95869,"","Prospect-Lefferts Gardens","Brooklyn",NA,"Entire home/apt",NA
40.64346,-73.94689,"","East Flatbush","Brooklyn",NA,"Entire home/apt",NA
40.80332,-73.93369,"","East Harlem","Manhattan",NA,"Entire home/apt",NA
40.71347,-73.98844,"","Lower East Side","Manhattan",NA,"Private room",NA
40.75418,-73.93508,"","Long Island City","Queens",NA,"Entire home/apt",NA
40.77193,-73.98143,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Private room",NA
40.72277,-73.98198,"","East Village","Manhattan",NA,"Private room",NA
40.74128,-73.97986,"","Kips Bay","Manhattan",NA,"Entire home/apt",NA
40.72461,-73.98834,"","East Village","Manhattan",NA,"Entire home/apt",NA
40.69311,-73.93043,"","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.75253,-73.8159,"","Flushing","Queens",45,"Private room",45
40.7975,-73.94835,"","East Harlem","Manhattan",NA,"Private room",NA
40.71788,-73.95758,"","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.79338,-73.97013,"","Upper West Side","Manhattan",NA,"Private room",NA
40.74372,-73.89966,"","Woodside","Queens",NA,"Private room",NA
40.74587,-73.9218,"","Sunnyside","Queens",NA,"Entire home/apt",NA
40.7618370608277,-73.8213359709628,"","Flushing","Queens",54,"Private room",54
40.81957,-73.94288,"","Harlem","Manhattan",NA,"Private room",NA
40.69,-73.93311,"","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.760596,-73.99628,"Neighborhood highlights","Hell's Kitchen","Manhattan",402,"Entire home/apt",402
40.8034,-73.9385,"","East Harlem","Manhattan",NA,"Private room",NA
40.7983555755078,-73.9622881008308,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Private room",NA
40.68873,-73.91689,"","Bushwick","Brooklyn",NA,"Private room",NA
40.679897975638,-73.9123431625207,"","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.70636,-73.74114,"","Queens Village","Queens",125,"Entire home/apt",125
40.7361,-73.79774,"Neighborhood highlights","Flushing","Queens",70,"Private room",70
40.68777,-73.91416,"","Bushwick","Brooklyn",NA,"Private room",NA
40.79851,-73.96308,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Private room",NA
40.76512,-73.98498,"","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.75455,-73.83271,"","Flushing","Queens",NA,"Private room",NA
40.67658,-73.95593,"","Crown Heights","Brooklyn",NA,"Private room",NA
40.6501,-73.9205,"","East Flatbush","Brooklyn",NA,"Private room",NA
40.7628,-73.8231,"","Flushing","Queens",NA,"Private room",NA
40.71019,-73.79997,"","Jamaica Hills","Queens",NA,"Private room",NA
40.68105,-73.77153,"","Jamaica","Queens",144,"Private room",144
40.75521,-73.99489,"","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.82159,-73.95505,"","Harlem","Manhattan",NA,"Private room",NA
40.80284,-73.94643,"","Harlem","Manhattan",NA,"Private room",NA
40.76031,-73.99845,"","Hell's Kitchen","Manhattan",NA,"Private room",NA
40.74172,-73.89584,"Neighborhood highlights","Woodside","Queens",NA,"Private room",NA
40.69962,-73.92772,"","Bushwick","Brooklyn",NA,"Private room",NA
40.64356,-73.99233,"","Borough Park","Brooklyn",NA,"Private room",NA
40.8666145,-73.8549777,"","Allerton","Bronx",NA,"Private room",NA
40.76054,-73.98824,"","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.7169785716066,-73.9592215048712,"","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.84411,-73.89258,"Neighborhood highlights","Tremont","Bronx",NA,"Private room",NA
40.84729,-73.86173,"","Van Nest","Bronx",500,"Entire home/apt",500
40.80089,-73.96105,"","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.72602,-73.81352,"","Kew Gardens Hills","Queens",700,"Private room",700
40.713,-73.94162,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.7448399,-73.9833538,"","Midtown","Manhattan",NA,"Private room",NA
40.67144,-73.76501,"","Jamaica","Queens",NA,"Private room",NA
40.8581755,-73.9004171,"","Fordham","Bronx",NA,"Private room",NA
40.75885,-73.87661,"","East Elmhurst","Queens",NA,"Private room",NA
40.8004865523861,-73.9610561383067,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Private room",NA
40.77824,-73.91397,"","Ditmars Steinway","Queens",NA,"Entire home/apt",NA
40.72099,-73.79115,"","Jamaica Estates","Queens",66,"Private room",66
40.8233271,-73.8110122,"","Throgs Neck","Bronx",280,"Shared room",280
40.7669656760096,-73.9930090441009,"","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.683974063731,-73.7781152129173,"","Jamaica","Queens",NA,"Private room",NA
40.71208,-73.96349,"","Williamsburg","Brooklyn",NA,"Private room",NA
40.7411668583042,-73.8171619778746,"Neighborhood highlights","Flushing","Queens",70,"Private room",70
40.71969,-74.0061,"","Tribeca","Manhattan",NA,"Private room",NA
40.8158814,-73.9446729,"","Harlem","Manhattan",NA,"Entire home/apt",NA
40.63634,-73.94929,"","East Flatbush","Brooklyn",NA,"Entire home/apt",NA
40.71099,-73.95217,"","Williamsburg","Brooklyn",NA,"Private room",NA
40.72919,-73.95588,"","Greenpoint","Brooklyn",NA,"Entire home/apt",NA
40.8529036000949,-73.9009384941439,"","Fordham","Bronx",NA,"Private room",NA
40.7240240729596,-73.9945127876633,"","Nolita","Manhattan",NA,"Entire home/apt",NA
40.68098,-73.94023,"","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.7603457,-73.9877968,"","Hell's Kitchen","Manhattan",NA,"Private room",NA
40.7546179774814,-73.9631411914093,"","Midtown","Manhattan",190,"Entire home/apt",190
40.6858372984332,-73.874751728635,"","Cypress Hills","Brooklyn",NA,"Private room",NA
40.69209,-73.93439,"","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.8161,-73.94219,"","Harlem","Manhattan",NA,"Private room",NA
40.86568,-73.83403,"","Baychester","Bronx",66,"Entire home/apt",66
40.7089440451947,-73.9397724788852,"","Williamsburg","Brooklyn",NA,"Private room",NA
40.68761,-73.82928,"","Richmond Hill","Queens",NA,"Entire home/apt",NA
40.689185,-73.9365979,"","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.8383634141152,-73.8482902031956,"","Westchester Square","Bronx",NA,"Private room",NA
40.6684903794694,-73.9487383115805,"","Crown Heights","Brooklyn",NA,"Private room",NA
40.7466449887887,-74.0015806275551,"Neighborhood highlights","Chelsea","Manhattan",NA,"Entire home/apt",NA
40.67144,-73.76501,"","Jamaica","Queens",NA,"Private room",NA
40.81128,-73.9433,"","Harlem","Manhattan",NA,"Entire home/apt",NA
40.72608,-73.97523,"","East Village","Manhattan",NA,"Entire home/apt",NA
40.63422,-73.97479,"","Kensington","Brooklyn",NA,"Private room",NA
40.72457,-73.982,"","East Village","Manhattan",NA,"Entire home/apt",NA
40.65487,-73.96172,"","Prospect-Lefferts Gardens","Brooklyn",NA,"Private room",NA
40.77878,-73.97856,"","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.73577,-73.98455,"","Gramercy","Manhattan",NA,"Entire home/apt",NA
40.67571,-73.95161,"","Crown Heights","Brooklyn",NA,"Entire home/apt",NA
40.67221,-73.95584,"","Crown Heights","Brooklyn",NA,"Private room",NA
40.68759,-73.99754,"","Cobble Hill","Brooklyn",NA,"Entire home/apt",NA
40.68513,-73.96648,"","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.72865,-73.9893618,"","East Village","Manhattan",NA,"Entire home/apt",NA
40.72913,-74.00234,"","Greenwich Village","Manhattan",NA,"Entire home/apt",NA
40.707258,-73.9339721,"","Williamsburg","Brooklyn",NA,"Private room",NA
40.687440762796,-73.8205964250379,"","Richmond Hill","Queens",NA,"Private room",NA
40.6428608207293,-73.9806327223778,"","Kensington","Brooklyn",NA,"Private room",NA
40.68799,-73.9652,"","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.69787,-73.91536,"","Bushwick","Brooklyn",NA,"Private room",NA
40.77817,-73.97844,"","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.7202,-73.98569,"","Lower East Side","Manhattan",NA,"Private room",NA
40.74776,-73.94562,"","Long Island City","Queens",NA,"Entire home/apt",NA
40.72877,-73.98566,"","East Village","Manhattan",NA,"Private room",NA
40.81595,-73.9447,"","Harlem","Manhattan",NA,"Private room",NA
40.88151,-73.8494,"","Williamsbridge","Bronx",70,"Entire home/apt",70
40.70971,-73.96269,"","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.65243,-73.96356,"","Flatbush","Brooklyn",NA,"Private room",NA
40.8145,-73.90793,"Neighborhood highlights","Longwood","Bronx",NA,"Private room",NA
40.71026,-73.9509,"","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.78097,-73.95035,"","Upper East Side","Manhattan",NA,"Private room",NA
40.71794,-73.95682,"","Williamsburg","Brooklyn",NA,"Private room",NA
40.76494,-73.98799,"","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.71008,-73.93729,"","Williamsburg","Brooklyn",NA,"Private room",NA
40.76486,-73.97885,"","Midtown","Manhattan",NA,"Private room",NA
40.71627,-73.99435,"","Chinatown","Manhattan",NA,"Private room",NA
40.76517,-73.98828,"","Hell's Kitchen","Manhattan",NA,"Private room",NA
40.77929,-73.97787,"","Upper West Side","Manhattan",NA,"Private room",NA
40.68931,-73.98073,"","Fort Greene","Brooklyn",NA,"Entire home/apt",NA
40.67394,-73.95951,"","Crown Heights","Brooklyn",NA,"Entire home/apt",NA
40.7191,-73.94964,"","Greenpoint","Brooklyn",NA,"Private room",NA
40.67226,-73.95669,"","Crown Heights","Brooklyn",NA,"Private room",NA
40.68441,-73.94052,"","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.68627,-73.99052,"","Boerum Hill","Brooklyn",NA,"Entire home/apt",NA
40.70705,-73.83346,"","Kew Gardens","Queens",NA,"Entire home/apt",NA
40.75824,-73.9202,"","Astoria","Queens",NA,"Entire home/apt",NA
40.82919,-73.94637,"Neighborhood highlights","Harlem","Manhattan",NA,"Entire home/apt",NA
40.76842,-73.98589,"","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.76603,-73.98746,"","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.76683,-73.98448,"","Hell's Kitchen","Manhattan",NA,"Private room",NA
40.7239,-73.98312,"","East Village","Manhattan",NA,"Entire home/apt",NA
40.81578,-73.95121,"","Harlem","Manhattan",NA,"Private room",NA
40.58969,-73.81385,"","Rockaway Beach","Queens",73,"Entire home/apt",73
40.5963871,-73.7579442,"","Far Rockaway","Queens",40,"Private room",40
40.5923764874648,-73.9431930646219,"","Sheepshead Bay","Brooklyn",45,"Private room",45
40.76939,-73.9504,"","Upper East Side","Manhattan",NA,"Entire home/apt",NA
40.67757,-73.99666,"","Carroll Gardens","Brooklyn",NA,"Entire home/apt",NA
40.7646,-73.98799,"","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.80455,-73.95651,"","Harlem","Manhattan",NA,"Entire home/apt",NA
40.75946,-73.99623,"Neighborhood highlights","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.72368,-73.99422,"","Nolita","Manhattan",NA,"Entire home/apt",NA
40.72559,-74.00093,"Neighborhood highlights","SoHo","Manhattan",NA,"Entire home/apt",NA
40.73137,-74.00923,"","West Village","Manhattan",NA,"Entire home/apt",NA
40.79321,-73.9694,"","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.72852,-73.98705,"","East Village","Manhattan",NA,"Entire home/apt",NA
40.71752,-73.94187,"","Williamsburg","Brooklyn",NA,"Shared room",NA
40.7192,-73.99458,"","Little Italy","Manhattan",NA,"Entire home/apt",NA
40.80187,-73.96054,"","Morningside Heights","Manhattan",NA,"Entire home/apt",NA
40.84276,-73.8377,"Neighborhood highlights","Schuylerville","Bronx",72,"Entire home/apt",72
40.75973,-73.81243,"","Flushing","Queens",48,"Private room",48
40.5892,-73.79247,"Neighborhood highlights","Arverne","Queens",955,"Private room",955
40.77868,-73.95617,"","Upper East Side","Manhattan",NA,"Shared room",NA
40.69846,-73.9357,"","Bushwick","Brooklyn",NA,"Private room",NA
