id,room_type,accommodates,bathrooms,bedrooms,minimum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value,wifi,parking,dryer,washer,kitchen,property_agg,log_price,superhost_t
819956,2,2,1.5,1.0,30,5.8944028342648505,3.58351893845611,4.71,4.74,4.74,1,0,1,0,1,1,4.007333185232471,0
820953,3,2,1.0,2.0,60,4.143134726391533,2.3978952727983707,4.7,4.64,4.91,1,0,0,0,1,5,4.553876891600541,0
826685,2,2,1.0,1.0,30,5.726847747587197,4.5217885770490405,4.85,4.9,4.77,1,1,1,1,1,5,3.7376696182833684,1
828130,2,2,1.0,1.0,30,5.62040086571715,4.430816798843313,4.71,4.76,4.65,1,1,0,0,1,5,4.248495242049359,0
828616,3,2,1.0,1.0,30,5.840641657373398,1.9459101490553132,5.0,5.0,4.71,1,1,1,0,1,5,3.8066624897703196,1
837503,3,2,1.0,1.0,30,5.337538079701318,5.71042701737487,4.68,4.83,4.65,1,1,1,0,1,5,4.812184355372417,1
838070,3,2,1.0,1.0,30,5.517452896464707,4.356708826689592,4.79,4.83,4.81,1,1,1,1,1,5,4.700480365792417,1
848718,2,2,1.5,1.0,3,5.713732805509369,4.418840607796598,4.89,4.84,4.85,1,0,1,1,1,3,5.087596335232384,1
850148,2,1,1.0,1.0,30,4.634728988229636,3.6375861597263857,4.82,4.79,4.79,1,0,0,1,1,7,4.59511985013459,0
850338,3,6,1.0,1.0,30,5.272999558563747,5.6131281063880705,4.88,4.89,4.78,1,1,1,1,1,7,5.123963979403259,1
850517,3,8,2.0,3.0,30,5.82600010738045,3.9512437185814275,4.59,4.71,4.46,1,0,1,1,1,1,5.293304824724492,1
850943,3,2,1.0,1.0,30,4.553876891600541,3.6375861597263857,4.66,4.79,4.76,1,0,1,1,1,7,5.393627546352362,0
852118,3,4,1.0,2.0,30,5.8971538676367405,4.51085950651685,4.55,4.63,4.5,1,1,1,0,1,5,5.247024072160486,0
852632,2,1,1.0,1.0,30,5.762051382780177,5.545177444479562,4.93,4.94,4.84,1,0,1,0,1,5,4.48863636973214,0
854396,2,1,1.0,1.0,31,5.8971538676367405,2.6390573296152584,4.14,4.29,4.0,1,1,1,0,1,5,3.970291913552122,0
856918,2,3,0.5,0.0,30,5.37989735354046,2.772588722239781,4.56,4.87,4.5,1,1,0,0,1,5,4.290459441148391,0
857810,3,3,1.0,1.0,30,5.869296913133774,3.4965075614664802,4.94,4.97,4.81,1,1,1,1,1,5,5.517452896464707,1
860827,3,4,1.0,1.0,30,5.808142489980444,6.298949246855942,4.84,4.87,4.79,1,1,1,0,1,5,5.0106352940962555,1
864981,2,1,1.0,1.0,30,5.683579767338681,4.04305126783455,4.95,4.93,4.91,1,1,1,0,1,5,3.912023005428146,1
867020,2,1,1.0,1.0,31,5.802118375377063,2.4849066497880004,4.83,5.0,4.92,1,0,0,0,1,5,4.0943445622221,0
873701,3,4,1.0,1.0,30,5.517452896464707,5.342334251964811,4.84,4.83,4.79,1,1,1,0,1,5,4.605170185988092,0
874706,3,3,1.0,1.0,30,5.8971538676367405,5.497168225293202,4.68,4.7,4.74,1,1,1,0,1,5,4.700480365792417,0
883306,2,2,1.0,1.0,30,5.8998973535824915,5.209486152841421,4.68,4.84,4.66,1,1,1,0,1,5,4.394449154672439,0
890839,3,8,2.0,2.0,30,5.869296913133774,4.343805421853684,4.79,4.83,4.56,1,1,1,1,1,3,6.3080984415095305,1
894015,3,6,1.0,2.0,30,3.8501476017100584,5.318119993844216,4.81,4.9,4.83,1,1,1,1,1,5,4.804021044733257,0
900383,1,2,1.0,1.0,30,5.19295685089021,3.332204510175204,4.57,4.89,4.46,1,0,0,0,1,5,4.605170185988092,0
904060,3,2,1.0,1.0,30,5.84354441703136,3.8918202981106265,4.8,4.94,4.67,1,1,1,1,1,5,5.634789603169249,0
918239,2,1,1.0,1.0,30,4.477336814478207,4.762173934797756,4.75,4.9,4.86,1,1,1,1,1,7,4.219507705176107,0
921500,3,4,2.5,2.0,30,3.4011973816621555,0.0,5.0,5.0,5.0,1,0,1,1,1,6,5.41610040220442,0
927408,2,3,1.0,1.0,30,5.099866427824199,4.174387269895637,4.65,4.77,4.49,1,1,1,1,1,3,4.718498871295094,0
932277,2,1,1.0,1.0,30,5.153291594497779,3.5553480614894135,4.81,4.94,4.71,1,0,1,1,1,7,4.8283137373023015,0
940116,2,1,1.0,1.0,30,5.69035945432406,3.9889840465642745,4.94,4.89,4.87,1,1,1,0,1,5,3.912023005428146,1
956412,2,4,1.0,2.0,30,5.8998973535824915,5.973809611869261,4.69,4.84,4.58,1,1,0,0,1,4,5.817111159963204,1
971233,2,2,1.0,1.0,5,4.143134726391533,5.181783550292085,4.33,4.54,4.46,1,0,0,0,0,1,4.736198448394496,0
975250,2,1,1.0,1.0,30,4.912654885736052,3.7376696182833684,4.86,4.83,4.76,1,1,1,1,1,5,4.31748811353631,0
975990,3,2,1.0,1.0,30,5.8944028342648505,2.6390573296152584,4.14,4.29,4.0,1,0,0,0,1,5,5.703782474656201,0
982038,3,2,1.0,1.0,30,4.04305126783455,2.772588722239781,4.88,4.94,4.88,1,1,1,0,1,5,4.709530201312334,1
984721,3,2,1.0,1.0,30,4.718498871295094,3.7376696182833684,4.66,4.78,4.49,1,1,1,1,1,1,4.394449154672439,0
990208,3,2,1.0,1.0,30,5.521460917862246,3.6635616461296463,4.66,4.68,4.39,1,1,1,0,1,5,5.003946305945459,1
995187,3,6,1.0,3.0,30,5.8971538676367405,4.762173934797756,4.68,4.79,4.6,1,1,1,1,1,5,5.703782474656201,0
1018529,3,4,2.0,2.0,30,5.82600010738045,4.31748811353631,4.97,4.97,4.84,1,1,1,1,1,5,5.655991810819852,1
1030254,2,1,1.5,1.0,30,5.730099782973574,4.430816798843313,4.89,4.83,4.81,1,1,0,1,1,5,4.0943445622221,1
1038802,2,1,1.0,1.0,31,5.575949103146316,1.791759469228055,5.0,5.0,5.0,1,1,1,0,1,5,4.23410650459726,1
1039984,3,4,1.0,2.0,30,5.768320995793772,4.110873864173311,4.79,4.83,4.68,1,1,1,1,1,5,4.836281906951478,0
1040182,2,1,1.5,1.0,30,5.82600010738045,4.624972813284271,4.4,4.5,4.41,1,0,1,0,0,1,3.8918202981106265,0
1044731,2,2,1.0,1.0,30,5.8971538676367405,4.143134726391533,4.8,4.89,4.69,1,1,1,1,1,5,4.6913478822291435,0
1045897,3,2,1.0,1.0,30,5.117993812416755,5.407171771460119,4.54,4.48,4.48,1,1,0,0,1,2,4.90527477843843,1
1073780,3,4,1.0,2.0,30,4.77912349311153,3.4339872044851463,4.58,4.74,4.68,1,1,1,1,1,5,4.787491742782046,1
1080543,3,2,1.0,1.0,30,5.8971538676367405,4.653960350157523,4.8,4.84,4.82,1,1,1,0,1,7,4.859812404361672,0
1098863,3,2,1.0,1.0,30,5.8998973535824915,5.0106352940962555,4.66,4.74,4.64,1,0,1,0,1,5,4.890349128221754,0
1100421,3,2,1.0,1.0,30,5.802118375377063,3.912023005428146,4.9,4.9,4.68,1,1,1,1,1,6,5.1647859739235145,1
1101035,3,2,1.0,1.0,30,3.4965075614664802,5.564520407322694,4.91,4.94,4.84,1,0,1,1,1,5,5.288267030694535,1
1101224,3,4,1.0,3.0,30,5.43372200355424,3.871201010907891,4.87,4.88,4.79,1,1,1,1,1,5,5.135798437050262,0
1108309,2,2,0.5,1.0,30,4.465908118654584,4.30406509320417,4.68,4.65,4.59,1,1,0,0,1,4,4.276666119016055,0
1117706,3,2,1.0,1.0,30,4.962844630259907,3.044522437723423,4.9,5.0,4.86,0,1,0,0,1,6,5.0689042022202315,0
1126492,3,2,1.0,1.0,30,5.087596335232384,2.8903717578961645,4.94,4.89,4.94,1,1,1,1,1,5,5.298317366548036,0
1127770,2,1,0.5,1.0,5,5.780743515792329,2.0794415416798357,5.0,5.0,5.0,1,0,1,1,1,6,5.135798437050262,0
1130680,2,2,1.0,1.0,30,5.017279836814924,5.981414211254481,4.75,4.81,4.71,1,1,1,0,1,3,4.382026634673881,0
1137093,3,6,3.0,2.0,30,5.726847747587197,3.8066624897703196,4.87,4.93,4.71,1,1,1,1,1,6,5.940171252720432,0
1141120,3,2,1.0,1.0,30,5.8998973535824915,4.127134385045092,4.92,4.85,4.69,1,1,1,0,1,5,4.962844630259907,0
1144861,3,2,1.0,1.0,30,4.74493212836325,6.29156913955832,4.89,4.92,4.81,1,1,1,0,1,5,5.438079308923196,1
1155885,3,2,1.0,1.0,2,4.624972813284271,5.855071922202427,4.69,4.9,4.71,1,1,1,1,1,4,5.123963979403259,0
1157522,3,4,1.0,2.0,30,5.0106352940962555,4.990432586778736,4.8,4.84,4.67,1,1,1,0,1,5,5.703782474656201,0
1167658,2,1,1.0,1.0,30,5.726847747587197,4.836281906951478,4.62,4.71,4.62,1,1,1,0,1,5,4.0943445622221,0
1178231,3,3,1.0,1.0,30,5.860786223465865,4.955827057601261,4.85,4.85,4.82,1,1,1,1,1,4,4.844187086458591,1
1195260,3,4,1.0,1.0,30,4.836281906951478,4.955827057601261,4.7,4.82,4.6,1,1,1,0,1,5,4.74493212836325,0
1205103,3,2,1.0,1.0,30,5.5053315359323625,5.572154032177765,4.85,4.92,4.81,1,0,1,0,1,5,5.0106352940962555,0
1209921,3,2,1.0,1.0,30,5.840641657373398,4.912654885736052,4.82,4.84,4.75,1,0,1,0,1,3,4.787491742782046,1
1279234,3,4,1.0,1.0,30,5.568344503761097,1.6094379124341003,4.8,5.0,4.6,1,1,1,0,1,5,5.0106352940962555,0
1284776,3,6,2.0,2.0,30,0.0,3.871201010907891,4.88,4.78,4.87,1,1,1,1,1,5,5.521460917862246,0
1291020,2,1,1.0,1.0,30,4.836281906951478,0.0,0.0,0.0,0.0,1,1,1,1,1,1,4.442651256490317,0
1304459,3,2,1.0,1.0,31,5.8289456176102075,5.3612921657094255,4.88,4.97,4.9,1,1,1,0,1,7,5.298317366548036,1
1307228,3,2,1.0,1.0,30,5.030437921392435,1.6094379124341003,5.0,5.0,4.8,1,1,1,0,1,5,4.74493212836325,0
1313711,2,8,1.0,1.0,1,5.8377304471659395,5.777652323222656,4.79,4.89,4.78,1,1,1,0,1,6,4.941642422609304,1
1349187,2,2,1.0,1.0,30,4.1588830833596715,2.3978952727983707,5.0,5.0,5.0,1,1,1,0,1,5,4.499809670330265,0
1354973,2,3,1.5,2.0,3,5.0106352940962555,4.969813299576001,4.71,4.8,4.71,1,1,1,0,1,3,5.231108616854587,0
1361017,3,3,1.0,2.0,30,5.099866427824199,3.5263605246161616,4.65,4.64,4.76,1,0,1,1,1,5,4.941642422609304,0
1370405,2,2,1.0,1.0,30,5.529429087511423,5.958424693029782,4.78,4.86,4.79,1,1,1,1,1,3,4.48863636973214,1
1378165,2,2,1.0,1.0,30,5.424950017481403,2.995732273553991,4.85,4.8,4.9,1,1,1,1,1,5,3.871201010907891,1
1392079,3,2,1.0,1.0,30,4.1588830833596715,5.111987788356544,4.73,4.87,4.71,1,1,1,0,1,5,4.8283137373023015,0
1392144,3,5,1.0,3.0,30,5.8998973535824915,3.4339872044851463,4.77,4.81,4.68,1,1,1,1,1,1,5.926926025970411,0
1396458,3,3,1.0,3.0,30,5.75890177387728,3.784189633918261,4.71,4.74,4.57,1,1,1,1,1,5,5.187385805840755,1
1453998,3,2,1.0,1.0,30,3.713572066704308,3.367295829986474,4.59,4.72,4.64,1,0,0,1,1,5,4.8283137373023015,0
1457505,3,2,1.0,0.0,40,4.189654742026425,4.3694478524670215,4.63,4.72,4.56,1,1,0,0,1,5,4.406719247264253,1
1461965,2,2,1.0,1.0,30,5.594711379601839,4.700480365792417,4.66,4.8,4.69,1,1,1,0,1,5,4.110873864173311,1
1467618,3,2,1.0,1.0,30,4.110873864173311,2.6390573296152584,4.79,4.93,4.86,1,1,1,0,1,5,5.10594547390058,0
1474752,2,1,1.0,1.0,30,5.176149732573829,3.295836866004329,4.69,4.63,4.78,1,1,1,0,1,5,4.700480365792417,0
1486099,3,4,1.0,1.0,30,5.049856007249537,2.833213344056216,4.88,4.94,4.53,1,1,1,1,1,2,5.1298987149230735,0
1491991,3,4,1.5,3.0,30,5.736572297479192,2.5649493574615367,4.85,5.0,4.69,1,0,1,1,1,3,5.247024072160486,0
1511303,2,3,1.0,1.0,1,5.8971538676367405,5.003946305945459,4.39,4.4,4.29,1,1,1,0,1,5,5.147494476813453,0
1534212,3,4,1.0,1.0,30,5.8998973535824915,4.543294782270004,4.21,4.27,4.16,1,1,1,0,1,5,4.02535169073515,0
1591811,3,2,1.0,1.0,30,5.5093883366279774,5.476463551931511,4.63,4.81,4.57,1,0,1,0,1,5,5.19295685089021,0
1606312,3,2,2.0,2.0,30,5.8998973535824915,2.4849066497880004,5.0,5.0,4.83,1,1,1,1,1,6,5.645446897643238,0
1617488,3,4,2.0,2.0,30,5.187385805840755,4.430816798843313,4.82,4.92,4.81,1,1,1,1,1,7,5.814130531825066,0
1621235,2,3,1.0,1.0,30,4.418840607796598,2.1972245773362196,4.89,4.89,5.0,1,1,1,0,1,5,4.382026634673881,0
1628156,2,2,2.0,2.0,1,5.8664680569332965,5.501258210544727,4.94,4.95,4.94,1,1,1,0,1,1,5.298317366548036,1
1634856,3,2,0.0,1.0,30,3.7376696182833684,3.044522437723423,4.81,4.71,4.6,1,0,0,1,1,5,5.393627546352362,0
1640700,3,4,2.0,2.0,250,5.572154032177765,1.3862943611198906,4.25,4.5,4.25,1,1,1,0,1,6,5.703782474656201,0
1645181,2,2,1.0,1.0,30,5.8944028342648505,5.176149732573829,4.82,4.85,4.77,1,1,1,0,1,1,5.10594547390058,0
1645667,2,2,1.0,2.0,5,5.805134968916488,5.855071922202427,4.71,4.77,4.73,1,1,1,0,1,5,4.90527477843843,1
1652236,2,1,1.0,1.0,30,4.90527477843843,4.74493212836325,4.73,4.78,4.75,1,1,1,0,0,1,3.713572066704308,0
1654929,2,2,1.0,1.0,30,5.8971538676367405,5.545177444479562,4.53,4.75,4.59,1,1,1,0,1,3,4.553876891600541,0
1656621,3,2,1.0,2.0,2,3.4339872044851463,6.008813185442595,4.71,4.85,4.68,1,1,1,1,1,3,5.236441962829949,1
1661734,2,1,1.0,1.0,30,3.4657359027997265,3.8066624897703196,4.67,4.58,4.73,1,0,1,0,0,1,4.007333185232471,0
1668328,3,2,1.0,1.0,30,5.572154032177765,5.420534999272286,4.69,4.76,4.6,1,1,1,0,1,5,5.220355825078324,0
1690764,2,4,1.0,1.0,30,5.8998973535824915,1.791759469228055,4.83,4.83,4.67,1,0,1,0,1,1,4.795790545596741,0
1702533,3,6,1.0,2.0,30,5.8998973535824915,4.219507705176107,4.76,4.84,4.62,1,1,1,1,1,5,5.54907608489522,0
1707850,2,1,1.0,1.0,30,5.0369526024136295,0.0,5.0,4.0,4.0,1,0,0,0,1,5,4.23410650459726,0
1712660,2,2,1.0,1.0,30,3.7612001156935624,5.910796644040527,4.56,4.66,4.49,1,1,1,0,1,5,4.394449154672439,0
1717226,3,6,2.0,3.0,30,5.877735781779639,2.8903717578961645,4.56,4.72,4.56,1,1,1,1,1,1,5.521460917862246,0
1731245,3,2,1.0,2.0,30,5.5909869805108565,4.68213122712422,4.7,4.87,4.59,1,1,1,0,1,5,4.852030263919617,0
1734724,3,3,1.5,1.0,30,3.5263605246161616,5.209486152841421,4.96,4.97,4.86,1,0,1,1,1,5,5.19295685089021,0
1735804,3,3,1.0,1.0,30,1.0986122886681098,5.5093883366279774,4.81,4.91,4.79,1,1,1,1,1,5,4.941642422609304,0
1744709,2,3,2.0,1.0,30,5.8998973535824915,1.0986122886681098,4.67,4.33,5.0,1,0,0,0,1,5,5.298317366548036,0
1750679,3,3,1.0,2.0,30,5.840641657373398,4.90527477843843,4.82,4.87,4.75,1,1,1,0,1,1,5.298317366548036,1
1754876,3,2,1.0,0.0,30,5.8998973535824915,3.1780538303479458,4.29,4.63,4.21,1,0,0,0,1,5,4.553876891600541,0
1755844,2,16,1.0,0.0,30,5.8971538676367405,2.4849066497880004,4.33,4.42,3.9,1,1,1,0,1,3,5.8944028342648505,0
1756520,3,6,3.5,3.0,30,5.356586274672012,2.4849066497880004,5.0,5.0,5.0,1,0,1,1,1,3,6.395261598115449,0
1797025,3,3,1.0,1.0,30,5.6240175061873385,5.153291594497779,4.65,4.83,4.72,1,1,1,0,1,5,4.736198448394496,0
1846580,2,1,1.0,1.0,30,4.48863636973214,5.384495062789089,4.71,4.86,4.71,1,1,1,1,1,5,4.8283137373023015,0
1876511,3,2,1.0,1.0,30,5.420534999272286,2.5649493574615367,5.0,5.0,4.85,1,1,1,1,1,6,5.41610040220442,1
1885714,2,2,1.0,1.0,30,5.111987788356544,4.2626798770413155,4.81,4.84,4.67,1,1,1,0,1,5,4.382026634673881,1
1893225,3,3,2.0,2.0,30,4.51085950651685,3.258096538021482,4.92,4.96,4.73,1,1,1,1,1,6,5.393627546352362,0
1897447,3,3,1.0,1.0,30,5.811140992976701,5.916202062607435,4.94,4.92,4.88,1,1,1,1,1,4,5.075173815233827,1
1918693,2,2,1.0,1.0,4,5.713732805509369,6.0112671744041615,4.83,4.87,4.83,1,1,1,0,0,3,4.962844630259907,1
1925224,3,2,1.0,1.0,30,5.356586274672012,4.804021044733257,4.99,4.98,4.89,1,1,1,1,1,5,5.521460917862246,0
1934804,2,2,3.5,5.0,30,5.777652323222656,4.330733340286331,4.53,4.66,4.54,1,1,1,1,1,1,5.703782474656201,0
1935302,3,2,1.0,1.0,30,5.723585101952381,5.442417710521793,4.74,4.8,4.7,1,1,1,1,1,3,5.135798437050262,0
1941435,2,1,1.0,1.0,31,3.4965075614664802,2.9444389791664403,4.37,4.47,4.21,1,1,0,1,1,3,3.7376696182833684,0
1948494,2,2,1.0,1.0,3,5.700443573390687,5.869296913133774,4.8,4.86,4.78,1,1,1,0,1,1,4.59511985013459,0
1979076,3,4,1.0,1.0,30,5.049856007249537,2.0794415416798357,4.88,4.88,4.5,1,1,1,1,1,5,5.0689042022202315,0
1981590,3,4,1.0,0.0,30,5.8971538676367405,5.181783550292085,4.62,4.63,4.6,1,1,1,1,1,7,5.0106352940962555,0
1984378,3,7,1.0,2.0,60,5.8998973535824915,3.295836866004329,4.62,4.88,4.58,1,0,1,1,1,7,5.123963979403259,0
1984486,3,3,1.0,1.0,30,5.849324779946859,4.04305126783455,4.73,4.7,4.54,1,0,1,0,1,1,4.90527477843843,1
2000576,3,8,1.0,3.0,30,5.598421958998375,5.627621113690637,4.55,4.53,4.64,1,1,0,1,1,5,5.0106352940962555,0
2015168,3,5,1.0,2.0,30,5.820082930352362,5.645446897643238,4.88,4.89,4.8,1,1,1,0,1,1,5.075173815233827,0
2015800,3,2,1.0,1.0,30,4.51085950651685,2.995732273553991,4.8,4.9,4.65,1,1,0,1,1,1,4.897839799950911,1
2017397,3,4,1.0,1.0,30,5.8998973535824915,4.477336814478207,4.63,4.82,4.55,1,1,1,1,1,1,5.049856007249537,0
2044889,3,2,1.0,1.0,60,5.82600010738045,2.8903717578961645,4.78,4.83,4.67,1,0,0,0,1,5,5.170483995038151,0
2051352,2,2,1.0,1.0,90,5.62040086571715,3.4657359027997265,4.91,4.88,4.91,1,0,1,1,1,5,5.0106352940962555,0
2053940,2,1,1.0,1.0,30,4.418840607796598,1.3862943611198906,5.0,5.0,5.0,1,1,1,1,1,5,5.0106352940962555,0
2065538,3,2,1.0,1.0,30,4.1588830833596715,2.9444389791664403,4.84,4.95,4.84,1,1,1,1,1,5,4.653960350157523,0
2069359,2,2,1.0,1.0,30,5.805134968916488,5.384495062789089,4.57,4.77,4.65,1,1,1,0,0,5,4.174387269895637,0
2080861,3,6,2.0,3.0,30,5.808142489980444,5.942799375126701,4.81,4.92,4.78,1,1,1,0,1,5,5.298317366548036,1
2089226,2,5,1.0,1.0,30,5.8998973535824915,4.718498871295094,4.81,4.78,4.68,1,1,1,1,1,5,4.477336814478207,0
2092827,3,4,1.0,3.0,30,5.365976015021851,1.6094379124341003,5.0,5.0,5.0,1,0,1,0,1,5,5.075173815233827,1
2093304,3,2,1.0,1.0,30,5.6240175061873385,4.219507705176107,4.93,4.95,4.85,1,1,1,0,1,5,5.0106352940962555,0
2098030,2,2,1.0,1.0,30,3.4657359027997265,3.9512437185814275,4.83,4.92,4.85,1,0,0,0,1,5,5.0106352940962555,0
2108178,3,2,1.0,0.0,180,5.049856007249537,2.0794415416798357,5.0,5.0,4.57,1,1,1,1,1,2,4.859812404361672,0
2112142,2,2,1.0,1.0,30,5.831882477283517,3.1354942159291497,4.57,4.65,4.64,1,1,0,0,1,5,3.6109179126442243,0
2137796,3,5,1.0,2.0,30,5.872117789475416,5.075173815233827,4.93,4.93,4.87,1,1,1,1,1,5,5.0106352940962555,1
2151479,3,4,1.0,1.0,2,5.655991810819852,5.552959584921617,4.81,4.8,4.71,1,1,1,0,1,5,5.19295685089021,1
2151558,2,1,1.0,1.0,30,5.3612921657094255,3.2188758248682006,4.68,4.84,4.68,1,1,1,0,1,5,4.189654742026425,0
2153153,2,1,1.0,1.0,30,4.330733340286331,4.02535169073515,4.88,4.95,4.8,1,1,0,0,1,5,4.605170185988092,1
2154075,3,2,1.0,1.0,30,5.0106352940962555,5.805134968916488,4.84,4.86,4.75,1,1,1,0,1,1,4.709530201312334,0
2155610,2,1,1.0,1.0,31,5.823045895483019,1.0986122886681098,5.0,4.0,4.67,1,0,1,0,1,1,4.007333185232471,0
2194038,3,4,1.0,2.0,30,5.8998973535824915,3.6635616461296463,4.82,4.79,4.72,1,1,1,0,1,5,5.703782474656201,1
2214710,3,4,1.0,1.0,30,5.049856007249537,0.0,5.0,5.0,5.0,1,1,1,1,1,5,5.0689042022202315,0
2249464,3,2,1.0,1.0,30,3.4657359027997265,4.9344739331306915,4.75,4.88,4.7,1,1,1,0,1,5,4.430816798843313,1
2261367,3,16,15.5,14.0,30,5.187385805840755,2.5649493574615367,4.77,4.69,4.62,1,1,1,1,1,1,7.666690200080086,0
2267177,2,2,1.0,1.0,2,5.666426688112432,5.799092654460526,4.64,4.71,4.71,1,1,1,0,1,1,4.727387818712341,0
2284670,2,2,1.0,1.0,1,5.726847747587197,0.0,0.0,0.0,0.0,1,1,1,1,1,5,4.0943445622221,0
2303152,3,2,1.0,1.0,30,5.8664680569332965,1.6094379124341003,5.0,5.0,5.0,1,1,1,1,1,5,5.1647859739235145,0
2310594,3,2,1.0,2.0,60,4.219507705176107,5.5134287461649825,4.6,4.8,4.66,1,1,1,0,1,5,4.700480365792417,0
2314553,3,3,1.0,0.0,30,5.049856007249537,2.302585092994046,4.6,5.0,4.4,1,1,1,1,1,2,4.9344739331306915,0
2400614,3,2,1.0,1.0,30,5.723585101952381,3.912023005428146,4.9,4.94,4.64,1,1,1,1,1,5,5.272999558563747,1
2404708,3,3,1.0,1.0,30,5.003946305945459,3.091042453358316,4.68,4.73,4.77,1,0,1,1,1,5,5.521460917862246,0
2415563,2,3,1.0,1.0,30,4.477336814478207,4.219507705176107,4.73,4.71,4.74,1,1,1,1,1,5,4.174387269895637,0
2432622,2,2,1.0,2.0,30,5.726847747587197,3.295836866004329,4.93,4.93,4.93,1,1,1,1,1,6,5.991464547107982,0
2446430,3,2,1.0,2.0,30,4.007333185232471,5.0106352940962555,4.63,4.75,4.6,1,1,1,1,1,5,4.8283137373023015,0
2453730,3,5,1.0,2.0,30,5.594711379601839,1.6094379124341003,5.0,5.0,4.6,1,1,1,1,1,5,5.075173815233827,0
2484057,3,4,1.0,2.0,30,5.641907070938114,3.1780538303479458,4.96,4.92,4.88,1,1,0,0,1,5,4.836281906951478,0
2485774,3,2,1.0,1.0,30,5.62040086571715,5.733341276897746,4.79,4.89,4.78,1,0,0,0,1,5,5.123963979403259,1
2563997,3,7,2.5,3.0,30,0.0,3.332204510175204,4.93,4.79,4.71,1,1,1,1,1,3,6.38856140554563,0
2569808,3,2,1.0,1.0,30,5.459585514144159,4.127134385045092,4.79,4.74,4.7,1,1,1,0,1,5,4.6443908991413725,1
2586556,2,1,1.0,1.0,30,3.5553480614894135,2.302585092994046,5.0,4.9,4.9,1,1,1,0,1,5,3.912023005428146,0
2593478,2,1,1.0,1.0,90,5.8998973535824915,2.772588722239781,4.94,4.94,4.81,1,1,1,0,1,5,4.31748811353631,0
2635078,2,2,2.0,2.0,30,4.477336814478207,3.5553480614894135,4.86,4.89,4.86,1,0,1,1,1,5,5.521460917862246,0
2659448,3,2,1.0,1.0,30,5.726847747587197,4.110873864173311,4.51,4.75,4.67,1,0,0,0,1,5,4.653960350157523,0
2659732,2,1,1.0,1.0,30,5.552959584921617,2.9444389791664403,4.42,4.47,4.32,1,1,0,0,1,5,4.060443010546419,0
2678075,3,4,1.0,2.0,30,5.726847747587197,3.4339872044851463,4.94,4.87,4.81,1,1,1,1,1,5,5.267858159063328,0
2684223,2,1,1.0,1.0,30,5.8998973535824915,4.382026634673881,4.83,4.87,4.67,1,1,0,0,1,5,4.31748811353631,0
2686412,2,1,1.0,1.0,5,5.68697535633982,4.727387818712341,4.82,4.91,4.79,1,1,1,1,1,6,4.382026634673881,1
2723019,3,2,1.0,1.0,30,3.8501476017100584,2.6390573296152584,4.93,4.93,5.0,1,0,1,1,1,5,4.8283137373023015,1
2781747,3,2,1.0,2.0,30,4.962844630259907,4.553876891600541,4.84,4.92,4.73,1,1,1,0,1,5,5.768320995793772,0
2794762,3,2,1.0,0.0,30,4.5217885770490405,2.1972245773362196,5.0,5.0,4.89,1,1,1,0,1,5,4.418840607796598,0
2865117,3,4,1.0,2.0,31,5.762051382780177,2.3978952727983707,4.91,4.82,4.9,1,0,1,1,1,5,5.41610040220442,0
2883054,3,4,1.0,2.0,30,3.7376696182833684,5.537334267018537,4.7,4.91,4.75,1,1,1,1,1,5,4.6913478822291435,1
2888088,3,2,1.0,0.0,30,5.872117789475416,5.583496308781699,4.92,4.97,4.9,1,1,1,1,1,4,4.553876891600541,1
2922197,2,1,1.0,1.0,30,5.384495062789089,5.093750200806762,4.81,4.8,4.83,1,0,1,0,1,5,4.343805421853684,1
2965008,3,4,1.5,2.0,30,5.8998973535824915,2.9444389791664403,4.68,4.58,4.67,1,1,1,1,1,1,6.20455776256869,0
2974479,3,4,1.5,2.0,30,3.9889840465642745,2.4849066497880004,4.92,4.75,4.67,1,1,1,1,1,5,5.3706380281276624,1
2976105,2,1,1.0,1.0,30,5.181783550292085,0.6931471805599453,4.5,4.5,4.5,1,1,1,0,0,5,4.605170185988092,0
2995000,3,2,1.0,1.0,3,5.765191102784844,5.720311776607412,4.81,4.88,4.81,1,1,1,1,1,4,5.41610040220442,1
3010664,3,8,3.5,4.0,30,3.4339872044851463,3.6109179126442243,4.92,4.95,4.78,1,1,1,1,1,3,5.991464547107982,1
3012871,3,2,1.0,1.0,30,5.676753802268282,3.713572066704308,4.93,4.85,4.8,1,0,1,1,1,6,5.598421958998375,1
3043467,2,1,1.0,1.0,30,5.19295685089021,3.258096538021482,4.88,4.85,4.96,1,1,1,0,1,5,4.605170185988092,1
3052426,3,2,1.0,1.0,30,5.863631175598097,2.3978952727983707,4.91,4.91,4.82,1,0,0,0,1,5,4.867534450455582,0
3067244,3,3,1.0,0.0,30,4.343805421853684,3.970291913552122,4.68,4.68,4.6,1,1,1,0,1,5,4.59511985013459,0
3081771,3,6,1.0,1.0,30,5.375278407684165,5.666426688112432,4.75,4.86,4.71,1,1,1,0,1,5,4.787491742782046,0
3145484,3,4,1.5,0.0,30,5.8971538676367405,3.367295829986474,4.83,4.83,4.74,1,1,0,0,1,3,6.551080335043404,0
3153464,3,2,1.0,1.0,30,4.890349128221754,2.4849066497880004,4.83,5.0,4.75,1,1,0,1,1,5,4.653960350157523,0
